00:1f:64:cb:8a:2a|116.600082|39.925103|53|68.761611|0.300525
00:1f:64:cb:8a:2a|116.600082|39.925103|53|68.761611|0.000000
00:1f:64:ca:8e:ea|116.600197|39.925073|62|68.602279|0.000119
00:1f:64:ca:8e:ea|116.600197|39.925073|62|68.602279|0.000000
00:1f:64:cb:79:6a|116.600184|39.925030|51|68.482148|0.000045
00:1f:64:cb:79:6a|116.600184|39.925030|51|68.482148|0.000000
00:1f:64:cb:e5:ca|116.600238|39.925004|55|68.298850|0.000060
00:1f:64:cb:e5:ca|116.600238|39.925004|55|68.298850|0.000000
00:1f:64:ca:8f:8a|116.600536|39.925107|98|68.087689|0.000315
00:1f:64:ca:8f:8a|116.600536|39.925107|98|68.087689|0.000000
50:bd:5f:08:de:86|116.600652|39.925195|210|67.920084|0.000146
00:1f:64:cb:e4:aa|116.600873|39.925241|67|67.438352|0.000226
00:1f:64:cb:e4:aa|116.600873|39.925241|67|67.438352|0.000000
00:1f:64:cb:74:4a|116.600142|39.924791|55|66.791178|0.000234
00:1f:64:cb:74:4a|116.600142|39.924791|55|66.791178|0.000000
00:1f:64:cb:6b:aa|116.600847|39.925427|94|66.707386|0.000188
00:1f:64:cb:6b:aa|116.600847|39.925427|94|66.707386|0.000000
50:bd:5f:4c:05:00|116.602005|39.925406|54|66.537493|0.001144
00:1f:64:cb:68:2a|116.600918|39.925437|140|66.531129|0.000072
00:1f:64:cb:68:2a|116.600918|39.925437|140|66.531129|0.000000
00:1f:64:cb:92:2a|116.601523|39.925352|71|66.523553|0.000485
00:1f:64:cb:92:2a|116.601523|39.925352|71|66.523553|0.000000
00:1f:64:cb:74:4a|116.600229|39.924779|55|66.513174|0.000088
00:1f:64:cb:6b:aa|116.600889|39.925487|94|66.177354|0.000058
00:1f:64:cc:1f:ca|116.599190|39.924966|112|66.030543|0.000902
00:1f:64:cc:1f:ca|116.599190|39.924966|112|66.030543|0.000000
00:1f:64:ca:8e:ca|116.601628|39.924999|72|65.749232|0.000368
00:1f:64:ca:8e:ca|116.601628|39.924999|72|65.749232|0.000000
00:1f:64:cb:6d:4a|116.602914|39.925513|110|64.334094|0.000915
00:1f:64:cb:6d:4a|116.602914|39.925513|110|64.334094|0.000000
00:1f:64:ca:85:0a|116.601156|39.925638|60|64.327509|0.000307
00:1f:64:ca:85:0a|116.601156|39.925638|60|64.327509|0.000000
00:1f:64:cb:76:aa|116.603009|39.925518|56|63.659630|0.000095
00:1f:64:cb:76:aa|116.603009|39.925518|56|63.659630|0.000000
00:1f:64:cb:62:6a|116.598866|39.925132|90|63.585799|0.000364
00:1f:64:cb:62:6a|116.598866|39.925132|90|63.585799|0.000000
00:1f:64:cb:c9:aa|116.603095|39.925372|57|63.394401|0.000169
00:1f:64:cb:c9:aa|116.603095|39.925372|57|63.394401|0.000000
50:bd:5f:35:08:22|116.598799|39.925213|60|62.706598|0.000105
00:1f:64:ca:8d:ca|116.599477|39.924513|89|62.683653|0.000536
00:1f:64:ca:8d:ca|116.599477|39.924513|89|62.683653|0.000000
00:1f:64:cb:6e:6a|116.602377|39.924776|81|62.594542|0.000732
00:1f:64:cb:6e:6a|116.602377|39.924776|81|62.594542|0.000000
50:bd:5f:30:b9:50|116.603149|39.925521|57|62.456193|0.000140
00:1f:64:cb:6d:ea|116.602635|39.924800|73|62.198575|0.000259
00:1f:64:cb:6d:ea|116.602635|39.924800|73|62.198575|0.000000
00:1f:64:ca:8d:4a|116.603217|39.925494|53|61.895167|0.000073
00:1f:64:ca:8d:4a|116.603217|39.925494|53|61.895167|0.000000
50:bd:5f:47:ab:fc|116.602343|39.924716|67|61.703578|0.000069
74:25:8a:4f:31:c0|116.436331|39.971184|66|61.605337|0.168847
00:1f:64:cb:5e:ca|116.603241|39.925505|86|61.590371|0.000026
00:1f:64:cb:5e:ca|116.603241|39.925505|86|61.590371|0.000000
00:1f:64:cb:6f:ea|116.599142|39.924529|84|61.533060|0.000335
00:1f:64:cb:6f:ea|116.599142|39.924529|84|61.533060|0.000000
74:25:8a:58:b1:f0|116.436259|39.971116|92|61.489783|0.000099
74:25:8a:58:b0:70|116.436288|39.971083|91|61.484885|0.000044
74:25:8a:58:a9:a0|116.436315|39.971045|51|61.405992|0.000047
00:1f:64:cb:61:ca|116.598807|39.924726|86|61.405874|0.000389
00:1f:64:cb:61:ca|116.598807|39.924726|86|61.405874|0.000000
74:25:8a:4f:31:d0|116.436334|39.971290|95|61.384976|0.000106
