d2:1a:a9:c0:49:3f|116.311136|40.089109|50|174.503211|0.000001
06:69:6c:0c:a0:e6|116.427522|39.991859|38|174.248220|0.000095
06:69:6c:0b:23:d2|116.428065|39.991592|38|174.173911|0.000048
06:69:6c:0b:12:86|116.427854|39.991839|61|174.120553|0.000086
06:14:4b:71:9c:2c|116.427143|39.991350|66|173.760086|0.000278
06:14:4b:71:97:af|116.427935|39.991133|50|173.755981|0.000106
06:14:4b:71:a3:33|116.427482|39.990977|57|172.974657|0.000318
06:14:4b:71:95:97|116.427162|39.991611|25|172.814917|0.000078
06:69:6c:0b:d1:ae|116.428061|39.991710|133|172.735442|0.000064
62:1a:a9:c3:02:d8|116.311255|40.089154|41|172.669752|0.000123
62:1a:a9:c3:02:d8|116.311255|40.089152|41|172.598765|0.000002
06:69:6c:0b:14:4a|116.428122|39.991603|79|172.283991|0.000058
36:14:4b:5b:d3:44|116.427416|39.991880|33|172.206833|0.000108
06:14:4b:71:94:eb|116.427377|39.990969|68|171.720373|0.000105
e2:1a:a9:be:8c:f0|116.311181|40.089065|75|171.618485|0.000063
06:14:4b:71:93:cf|116.427123|39.991611|45|171.554523|0.000039
06:69:6c:0b:14:a6|116.427505|39.991932|76|171.550533|0.000075
e2:1a:a9:be:8c:f0|116.311183|40.089064|75|171.522909|0.000002
06:14:4b:71:9d:5f|116.427766|39.990958|102|171.337279|0.000144
06:69:6c:0b:9e:52|116.428142|39.991635|33|171.280973|0.000038
06:14:4b:71:9b:a8|116.427648|39.990928|28|171.271426|0.000122
06:14:4b:71:9c:2b|116.427062|39.991481|82|170.863201|0.000144
06:69:6c:0b:ba:92|116.427499|39.991949|59|170.844151|0.000018
06:14:4b:71:9d:24|116.427332|39.990960|37|170.785379|0.000046
06:14:4b:66:60:e1|116.428047|39.991131|35|170.693479|0.000112
06:14:4b:71:9d:24|116.427444|39.990913|37|170.418183|0.000074
06:14:4b:71:9d:4b|116.427250|39.990986|42|170.138957|0.000086
e2:1a:a9:be:c0:00|116.311288|40.089112|71|170.046466|0.000052
e2:1a:a9:be:c0:00|116.311288|40.089112|71|170.046466|0.000000
a2:1a:a9:be:b2:fc|116.311277|40.089078|35|169.140544|0.000036
a2:1a:a9:be:b2:fc|116.311278|40.089078|35|169.106882|0.000001
f2:1a:a9:c0:b4:61|116.311298|40.089082|48|168.575109|0.000020
f2:1a:a9:c0:b4:61|116.311298|40.089082|48|168.575109|0.000000
74:25:8a:3d:e4:30|116.311290|40.089066|30|168.237523|0.000017
a6:14:4b:5d:21:eb|116.427550|39.992033|29|167.887189|0.000098
74:25:8a:3d:8b:51|116.311302|40.089067|33|167.860648|0.000012
06:69:6c:0b:ba:b2|116.428177|39.991775|38|167.767827|0.000133
06:54:b2:65:e8:0f|116.428146|39.991146|92|167.761856|0.000100
06:69:6c:0b:14:4a|116.428234|39.991653|79|167.670816|0.000094
06:69:6c:0b:12:56|116.428191|39.991778|33|167.205252|0.000014
06:69:6c:0c:a1:2e|116.427923|39.992013|29|167.069311|0.000187
06:54:b2:65:e8:85|116.428266|39.991619|181|166.732084|0.000047
06:14:4b:71:9b:ab|116.427185|39.990913|53|166.286712|0.000098
74:25:8a:3d:df:d1|116.311143|40.091096|77|166.257978|0.000503
74:25:8a:3d:df:d0|116.311142|40.091100|32|166.150413|0.000004
74:25:8a:3d:c0:b1|116.311112|40.091125|29|165.885500|0.000039
74:25:8a:3d:db:11|116.311135|40.091133|60|165.238819|0.000024
74:25:8a:3d:df:91|116.311086|40.091164|62|165.071370|0.000047
06:14:4b:71:9b:ab|116.427058|39.990980|53|164.908331|0.000144
06:14:4b:71:9b:a7|116.427623|39.990762|79|164.194498|0.000168
74:25:8a:3d:c2:10|116.311043|40.091236|27|163.425831|0.000084
74:25:8a:3d:c2:11|116.311050|40.091239|29|163.242400|0.000008
e2:1a:a9:bd:f7:e0|116.311134|40.091200|65|163.158034|0.000060
06:14:4b:71:93:6b|116.426906|39.991608|53|163.085969|0.000201
e2:1a:a9:bd:f7:e0|116.311138|40.091201|65|163.055657|0.000004
06:69:6c:0b:14:32|116.427320|39.992067|101|162.848514|0.000210
06:69:6c:0b:9e:42|116.427858|39.992131|74|162.812317|0.000135
06:14:4b:71:9b:8f|116.427407|39.990738|56|162.598996|0.000179
06:14:4b:71:98:b3|116.427483|39.990726|52|162.487459|0.000077
74:25:8a:3d:c4:91|116.311090|40.091245|33|162.487156|0.000040
06:69:6c:0b:9e:5a|116.428091|39.992046|61|162.035456|0.000171
12:1a:a9:c0:67:63|116.311112|40.091251|50|161.951565|0.000023
12:1a:a9:c0:67:63|116.311117|40.091253|50|161.806636|0.000005
06:69:6c:0b:17:d2|116.428385|39.991605|42|161.489708|0.000120
06:69:6c:0b:12:aa|116.427977|39.992120|103|161.485475|0.000120
06:14:4b:71:93:7f|116.427263|39.990744|54|161.028194|0.000144
06:14:4b:71:93:6b|116.426858|39.991605|53|160.937941|0.000048
06:69:6c:0c:a1:2a|116.427986|39.992142|44|160.284955|0.000024
32:1a:a9:c0:ed:e5|116.309931|40.090516|25|160.016602|0.000611
a6:14:4b:5d:1f:0b|116.428000|39.992142|44|160.003866|0.000014
06:69:6c:0b:12:ab|116.428045|39.992123|25|159.892902|0.000049
80:f6:2e:a3:9f:70|116.311816|40.089706|54|159.879823|0.000549
32:1a:a9:c0:ed:e5|116.309925|40.090519|25|159.637449|0.000007
06:14:4b:71:96:5b|116.426791|39.991299|67|159.496795|0.000313
06:69:6c:0b:21:ae|116.428406|39.991699|25|159.465877|0.000096
06:69:6c:0b:21:d6|116.428397|39.991734|46|159.369089|0.000036
06:14:4b:71:97:3f|116.427317|39.990689|60|159.224364|0.000077
06:14:4b:71:a3:3f|116.427486|39.990661|25|159.186447|0.000065
06:14:4b:71:9d:07|116.427555|39.990654|77|158.885423|0.000069
06:1b:b1:22:79:7f|116.427101|39.992020|33|158.658376|0.000224
06:69:6c:0b:14:1a|116.428331|39.991902|57|158.586949|0.000180
06:14:4b:71:96:b7|116.427455|39.990649|52|158.429254|0.000033
06:14:4b:71:9d:23|116.427490|39.990644|70|158.295849|0.000017
d2:1a:a9:c0:59:2f|116.310074|40.088839|49|158.295755|0.000661
06:69:6c:0b:9e:3e|116.428016|39.992171|42|158.284739|0.000033
06:69:6c:0c:a1:62|116.428032|39.992164|48|158.274826|0.000017
d2:1a:a9:c0:59:2f|116.310073|40.088839|49|158.261814|0.000001
96:14:4b:5d:1f:0a|116.427959|39.992199|33|157.996913|0.000063
06:14:4b:71:9c:73|116.426850|39.991001|33|157.772957|0.000209
06:14:4b:71:95:3f|116.426847|39.991002|47|157.671221|0.000003
06:69:6c:0b:13:2e|116.428460|39.991624|42|157.586142|0.000077
06:14:4b:66:61:a0|116.427790|39.990665|62|157.573406|0.000193
06:14:4b:71:9d:33|116.426839|39.990979|80|156.750550|0.000024
d6:14:4b:5d:20:ee|116.427892|39.992243|60|156.718359|0.000080
d8:15:0d:0d:88:a0|116.426729|39.991340|41|156.548183|0.000074
14:75:90:25:1e:e2|116.426760|39.991581|54|156.517801|0.000101
e6:14:4b:5b:c9:ef|116.427300|39.992188|39|156.433780|0.000123
06:1b:b1:22:79:7a|116.427062|39.992045|36|156.187490|0.000046
06:69:6c:0b:17:1e|116.428123|39.992161|44|156.142643|0.000087
06:14:4b:71:9b:3f|116.426810|39.990998|84|155.982106|0.000035
06:14:4b:71:a1:97|116.426824|39.990967|116|155.798291|0.000019
06:69:6c:0b:ba:ce|116.428503|39.991587|30|155.564665|0.000057
06:69:6c:0b:d1:7e|116.428195|39.992129|53|155.435039|0.000079
80:f6:2e:a5:d8:b0|116.310127|40.088709|40|155.061308|0.000140
06:14:4b:71:98:6b|116.426786|39.990998|62|154.919965|0.000024
74:25:8a:3d:9b:11|116.309989|40.088828|26|154.874986|0.000085
06:14:4b:71:9d:2f|116.426868|39.990867|38|154.617318|0.000109
80:f6:2e:a5:f3:50|116.310148|40.088682|34|154.565807|0.000034
06:14:4b:71:9b:8f|116.427300|39.990595|56|154.131639|0.000096
06:14:4b:71:94:9f|116.426689|39.991192|42|153.630699|0.000148
f2:1a:a9:c0:af:c1|116.311930|40.089752|60|153.603235|0.000123
06:14:4b:71:9b:3b|116.426832|39.990869|72|153.240672|0.000036
06:14:4b:71:97:2b|116.427516|39.990541|50|152.565263|0.000106
80:f6:2e:a7:3a:70|116.310573|40.088487|25|152.085967|0.000468
74:25:8a:3e:16:61|116.309712|40.089185|27|151.591467|0.000452
06:14:4b:71:9c:93|116.427515|39.990522|44|151.447180|0.000019
06:69:6c:0b:9e:56|116.428337|39.992111|29|151.049892|0.000143
06:14:4b:71:97:43|116.426765|39.990867|37|150.348171|0.000067
00:87:46:1e:9f:66|116.428594|39.991615|36|150.308478|0.000095
d2:1a:a9:c0:3f:df|116.310369|40.088482|86|150.113770|0.000204
d2:1a:a9:c0:3f:df|116.310367|40.088482|86|150.086342|0.000002
06:69:6c:0b:14:1a|116.428515|39.991920|57|149.415454|0.000185
06:69:6c:0c:a1:32|116.427508|39.992384|37|148.780612|0.000286
06:14:4b:71:9c:f7|116.426866|39.990707|46|148.529487|0.000160
06:14:4b:71:a4:eb|116.427599|39.990470|59|148.116137|0.000099
06:14:4b:71:99:13|116.426630|39.991001|77|147.542459|0.000156
74:25:8a:3e:14:21|116.309657|40.089084|27|146.659741|0.000115
80:f6:2e:a4:92:90|116.309622|40.089131|29|145.690292|0.000059
06:14:4b:71:9b:b7|116.426698|39.990800|86|145.190366|0.000095
80:f6:2e:a7:34:f0|116.310471|40.092233|52|144.322526|0.001149
a6:14:4b:57:86:0d|116.310450|40.092809|52|143.506515|0.000576
e6:14:4b:57:4d:a0|116.310544|40.092850|25|143.450087|0.000103
a6:14:4b:57:4d:ad|116.310485|40.092974|84|143.438624|0.000137
a6:14:4b:57:4d:ac|116.310486|40.092977|39|143.432691|0.000003
e6:14:4b:57:4d:a1|116.310567|40.092859|51|143.357806|0.000025
72:1a:a9:c0:ad:a9|116.309596|40.089071|38|143.091946|0.000062
72:1a:a9:c0:ad:a9|116.309596|40.089071|38|143.091946|0.000000
36:14:4b:57:70:76|116.310425|40.093208|42|142.824780|0.000239
26:14:4b:57:70:74|116.310401|40.093246|63|142.641807|0.000045
26:14:4b:57:70:75|116.310404|40.093248|90|142.629862|0.000004
a8:15:4d:73:06:28|116.428721|39.991397|145|142.483620|0.000252
66:14:4b:57:59:29|116.310674|40.092945|86|142.396430|0.000137
76:14:4b:57:59:2a|116.310657|40.092999|42|142.384186|0.000057
66:14:4b:57:59:28|116.310681|40.092948|51|142.314207|0.000008
80:f6:2e:a8:c5:30|116.311829|40.089032|44|142.087150|0.000528
76:14:4b:57:8e:ca|116.310298|40.093309|41|142.066325|0.000121
66:14:4b:57:8e:c9|116.310322|40.093329|76|142.021865|0.000031
66:14:4b:57:8e:c8|116.310317|40.093333|57|141.979139|0.000006
e6:14:4b:57:8f:a0|116.310715|40.092947|77|141.933393|0.000034
e6:14:4b:57:16:51|116.310229|40.093275|25|141.827515|0.000077
e6:14:4b:57:8f:a1|116.310729|40.092951|74|141.744543|0.000015
f6:14:4b:57:8f:a1|116.310732|40.093009|35|141.462339|0.000058
06:14:4b:66:61:20|116.427656|39.990362|35|140.862610|0.000122
26:14:4b:57:4d:a5|116.310543|40.093407|65|140.691622|0.000211
26:14:4b:57:4d:a4|116.310543|40.093407|43|140.691622|0.000000
e2:1a:a9:be:b0:10|116.309651|40.090685|34|140.679600|0.000320
e6:14:4b:57:90:51|116.310591|40.093369|46|140.642541|0.000061
00:23:89:4a:b3:90|116.343329|39.952019|82|140.320493|0.091948
2e:b7:0d:4a:79:1c|116.426462|39.991590|35|139.803958|0.000298
5c:dd:70:b8:94:d0|116.343841|39.952425|84|139.744418|0.000653
5c:dd:70:b8:98:30|116.343970|39.952338|57|139.721323|0.000156
26:14:4b:57:59:45|116.310074|40.093362|32|139.643503|0.000178
e2:1a:a9:be:b0:10|116.309636|40.090695|34|139.584557|0.000018
e6:14:4b:57:59:30|116.310798|40.093165|67|139.486337|0.000169
e6:14:4b:57:59:31|116.310808|40.093160|71|139.342874|0.000011
5c:dd:70:b9:01:10|116.344086|39.952104|44|139.232302|0.000261
5c:dd:70:b8:cf:d0|116.344102|39.952107|51|139.023675|0.000016
5c:dd:70:b9:13:90|116.343650|39.952510|29|138.967764|0.000209
5c:dd:70:b9:14:10|116.343651|39.952518|47|138.822736|0.000008
5c:dd:70:b9:14:71|116.343870|39.952476|32|138.781541|0.000059
5c:dd:70:b9:11:90|116.343617|39.952520|79|138.768543|0.000034
5c:dd:70:b9:14:70|116.343866|39.952488|33|138.608226|0.000013
5c:dd:70:b9:14:00|116.343654|39.952531|28|138.580000|0.000013
3c:e5:a6:90:88:70|116.343357|39.952477|89|138.231949|0.000264
a6:14:4b:57:90:6c|116.310929|40.092988|48|138.098170|0.000198
a6:14:4b:57:90:6d|116.310931|40.092990|51|138.042132|0.000003
a6:14:4b:57:77:8d|116.310384|40.093658|33|138.029361|0.000297
26:14:4b:57:79:24|116.310359|40.093668|29|137.909716|0.000027
a0:cf:5b:a3:6c:21|116.550719|39.964318|98|137.749671|0.124967
a0:cf:5b:9f:f5:a1|116.550747|39.964363|108|137.458033|0.000053
80:f6:2e:a7:91:30|116.312201|40.089867|27|137.374336|0.000294
a0:cf:5b:9f:f5:ae|116.550723|39.964378|46|137.360537|0.000028
a0:cf:5b:9f:f5:a0|116.550753|39.964377|28|137.341056|0.000015
5c:dd:70:b8:cc:70|116.343798|39.952575|43|137.337785|0.000110
06:14:4b:66:60:74|116.427386|39.990303|94|137.334264|0.000254
a0:cf:5b:9f:d8:01|116.550824|39.964097|51|137.307560|0.000245
06:14:4b:71:98:97|116.426623|39.990674|34|137.225652|0.000147
5c:dd:70:b9:12:70|116.343424|39.952564|26|137.145575|0.000110
a0:cf:5b:9f:d8:00|116.550838|39.964067|37|137.006755|0.000033
66:14:4b:57:8e:29|116.310032|40.093593|53|136.969030|0.000235
5c:dd:70:b8:f3:10|116.343439|39.952579|54|136.931290|0.000021
94:b4:0f:a2:f2:81|116.343648|39.951691|39|136.867487|0.000458
3c:e5:a6:90:9b:a0|116.343006|39.952178|86|136.857054|0.000360
3c:e5:a6:90:9b:a2|116.343006|39.952181|30|136.846417|0.000003
3c:e5:a6:90:9c:d0|116.343297|39.952527|32|136.786359|0.000078
00:08:30:00:e8:40|116.550523|39.964184|32|136.664876|0.000237
26:14:4b:57:72:45|116.310398|40.093728|51|136.652325|0.000071
26:14:4b:57:72:44|116.310402|40.093735|26|136.492964|0.000008
06:69:6c:0b:12:4e|116.428800|39.991756|33|136.312819|0.000250
5c:dd:70:b8:ed:10|116.343435|39.952614|43|136.132335|0.000035
a0:cf:5b:9f:f2:7e|116.550794|39.964479|33|136.131980|0.000110
22:1a:a9:be:96:94|116.309511|40.090483|77|136.065098|0.000246
a0:cf:5b:9f:f2:71|116.550856|39.964461|202|135.966178|0.000065
5c:dd:70:b9:14:d0|116.343877|39.952616|39|135.930481|0.000089
e6:14:4b:57:84:a0|116.311006|40.093064|62|135.749090|0.000105
a0:cf:5b:9f:f5:e0|116.550852|39.963953|31|135.690100|0.000115
26:14:4b:57:70:55|116.310429|40.093769|36|135.635747|0.000043
a6:14:4b:57:16:6c|116.310434|40.093768|27|135.627950|0.000005
e6:14:4b:57:84:a1|116.311012|40.093062|78|135.612841|0.000006
a0:cf:5b:9f:f2:70|116.550855|39.964490|47|135.597743|0.000029
5c:dd:70:b8:f1:11|116.343697|39.952664|39|135.579825|0.000135
e6:14:4b:57:58:30|116.310751|40.093564|40|135.573222|0.000252
36:14:4b:57:4d:a6|116.310122|40.093749|37|135.569879|0.000180
94:b4:0f:a2:e1:c1|116.343398|39.951656|47|135.565035|0.000252
e6:14:4b:57:58:31|116.310758|40.093561|65|135.490022|0.000008
5c:dd:70:b8:f1:10|116.343689|39.952668|138|135.489623|0.000009
a0:cf:5b:9f:f5:e1|116.550865|39.963944|29|135.463483|0.000016
5c:dd:70:b8:cc:50|116.343848|39.952646|51|135.410522|0.000042
5c:dd:70:b8:cc:50|116.343848|39.952647|51|135.385629|0.000001
a0:cf:5b:9f:f5:ee|116.550898|39.963959|25|135.358504|0.000036
22:1a:a9:be:96:94|116.309498|40.090478|77|135.335227|0.000014
5c:dd:70:b8:cf:10|116.343430|39.952648|29|135.292734|0.000034
f6:14:4b:57:58:32|116.310636|40.093684|28|135.281962|0.000166
94:b4:0f:93:91:21|116.339814|39.951012|36|135.220912|0.003398
94:b4:0f:a6:91:81|116.339729|39.951019|33|135.200149|0.000085
94:b4:0f:a5:e5:e1|116.339848|39.951008|43|135.182696|0.000034
5c:dd:70:b9:15:10|116.343254|39.952584|63|135.167695|0.000071
e2:1a:a9:c2:f8:a0|116.309469|40.089027|29|135.154575|0.000134
80:f6:2e:a4:6d:90|116.310212|40.088231|26|135.145910|0.000295
e2:1a:a9:c2:f8:a0|116.309469|40.089026|29|135.135187|0.000001
5c:dd:70:b8:f1:00|116.343647|39.952683|31|135.129914|0.000045
94:b4:0f:a6:90:01|116.339851|39.951045|37|135.065127|0.000037
5c:dd:70:b9:18:b0|116.343339|39.952629|54|135.027639|0.000093
5c:dd:70:b8:f1:d0|116.343362|39.952639|89|134.993524|0.000025
80:f6:2e:a4:62:d0|116.310173|40.088241|34|134.935770|0.000040
3c:e5:a6:5f:11:54|116.342963|39.952348|25|134.899249|0.000172
64:ae:0c:01:6e:d1|116.550612|39.964552|82|134.854445|0.000196
a0:cf:5b:00:84:e1|116.550622|39.964569|206|134.630274|0.000020
a0:cf:5b:00:84:ee|116.550606|39.964566|110|134.579158|0.000015
94:b4:0f:a5:ea:41|116.340009|39.951066|28|134.517172|0.000159
a0:cf:5b:fb:bb:51|116.550495|39.964501|32|134.436130|0.000128
00:23:89:6b:f0:a0|116.339765|39.951141|47|134.410264|0.000127
5c:dd:70:b8:ce:50|116.343368|39.952668|32|134.326201|0.000030
5c:dd:70:b9:14:c0|116.344243|39.952451|37|134.263604|0.000295
a0:cf:5b:0e:83:3e|116.550533|39.964548|150|134.212093|0.000060
d2:1a:a9:c0:37:3f|116.310093|40.088260|26|134.186114|0.000082
94:b4:0f:a6:8d:e1|116.340076|39.951065|57|134.184032|0.000067
26:14:4b:57:4e:c4|116.310885|40.093476|40|134.117519|0.000153
94:b4:0f:a6:88:81|116.340095|39.951050|36|134.104295|0.000024
a0:cf:5b:9f:30:91|116.550860|39.963856|32|134.085938|0.000088
22:1a:a9:bd:fc:54|116.310267|40.088193|51|134.074417|0.000067
94:b4:0f:a6:95:71|116.339435|39.950981|37|134.066294|0.000296
d2:1a:a9:c0:37:3f|116.310090|40.088258|26|134.021309|0.000004
