ba:f5:37:ff:a0:33|116.614868|40.055769|65|1145.222263|0.000040|63
90:4e:2b:56:51:32|116.614921|40.055575|385|1145.208565|0.000021|85
ba:f5:37:ff:92:83|116.614653|40.055563|294|1145.183645|0.000008|93
84:5d:d7:01:9b:6d|116.614929|40.055693|33|1145.007222|0.000051|75
d0:2d:b3:2b:24:25|116.614938|40.055637|152|1144.983511|0.000019|86
90:4e:2b:56:46:88|116.614631|40.055626|274|1144.924323|0.000034|82
90:4e:2b:56:5a:79|116.614660|40.055544|513|1144.838886|0.000020|99
50:9f:27:db:ea:60|116.614709|40.055498|215|1144.673731|0.000035|83
00:3a:9a:00:27:c0|116.614669|40.055528|4|1144.577290|0.000018|103
90:4e:2b:f5:91:29|116.614813|40.055480|260|1144.545661|0.000029|80
d0:2d:b3:dc:9f:74|116.614681|40.055764|415|1144.451582|0.000015|94
e8:08:8b:4b:c6:b1|116.614946|40.055621|357|1144.219388|0.000018|101
e8:08:8b:4b:c6:b1|116.614946|40.055621|357|1144.219388|0.000000|108
00:23:89:96:f5:70|116.614865|40.055787|191|1144.105707|0.000018|97
d0:2d:b3:2b:1d:68|116.614948|40.055655|245|1144.093262|0.000021|101
50:9f:27:db:e7:c2|116.614628|40.055583|156|1143.940645|0.000032|99
e8:08:8b:4b:c7:1a|116.614835|40.055477|370|1143.828039|0.000022|106
e8:08:8b:4b:c7:1a|116.614835|40.055477|370|1143.828039|0.000000|113
90:4e:2b:0f:f8:7b|116.614680|40.055503|438|1143.654615|0.000027|105
90:4e:2b:f5:82:d3|116.614732|40.055805|361|1143.608864|0.000020|96
90:4e:2b:10:02:0d|116.614798|40.055814|207|1143.569118|0.000054|66
ac:e2:15:37:7c:97|116.614807|40.055815|465|1143.401108|0.000009|117
ac:e2:15:37:7c:97|116.614807|40.055815|465|1143.401108|0.000000|118
ac:e2:15:37:64:28|116.614697|40.055793|252|1143.244990|0.000033|94
90:4e:2b:0f:f9:66|116.614610|40.055630|50|1143.117343|0.000021|102
00:01:7a:ff:e9:54|116.614715|40.055805|6|1143.046650|0.000017|116
00:01:7a:ff:e9:54|116.614715|40.055805|6|1143.046650|0.000000|122
00:01:7a:ff:e9:54|116.614715|40.055805|6|1143.046650|0.000000|122
ac:e2:15:37:7b:2a|116.614797|40.055825|178|1142.585477|0.000011|117
90:4e:2b:f5:84:b8|116.614791|40.055455|134|1142.579382|0.000033|106
50:a7:33:b9:cb:4c|116.614736|40.055458|14|1142.281016|0.000048|104
90:4e:2b:f5:8d:8c|116.614965|40.055685|314|1142.100015|0.000034|111
e8:08:8b:b3:a0:0e|116.614762|40.055830|437|1141.999016|0.000035|125
ac:e2:15:37:53:d9|116.614603|40.055688|380|1141.852191|0.000058|121
90:4e:2b:56:57:63|116.614765|40.055448|356|1141.840228|0.000027|126
90:4e:2b:f5:94:21|116.614842|40.055825|436|1141.777602|0.000036|118
90:4e:2b:0f:f6:41|116.614959|40.055718|386|1141.655547|0.000034|128
90:4e:2b:0f:f6:41|116.614959|40.055718|386|1141.655547|0.000000|133
ac:e2:15:37:77:2e|116.614782|40.055445|205|1141.634559|0.000013|126
e8:08:8b:4b:c2:4c|116.614844|40.055455|425|1141.621369|0.000024|113
ac:e2:15:37:59:c9|116.614973|40.055613|2|1141.614871|0.000028|108
d0:2d:b3:2b:1f:b6|116.614732|40.055828|264|1141.570114|0.000023|116
d2:75:d5:8e:8e:07|116.614647|40.055777|11|1141.399184|0.000036|107
50:a7:33:f9:cb:4c|116.614734|40.055449|23|1141.384210|0.000009|127
ac:e2:15:37:75:1c|116.614948|40.055748|148|1141.247972|0.000032|133
84:5d:d7:01:9b:39|116.614909|40.055484|22|1140.928800|0.000064|92
d2:75:d5:8e:a9:2d|116.614984|40.055656|18|1140.621140|0.000035|128
ac:e2:15:37:7b:11|116.614953|40.055530|295|1140.607012|0.000055|98
ba:f5:37:ff:a2:f7|116.614774|40.055435|34|1140.602927|0.000013|135
d0:2d:b3:2b:1e:1c|116.614955|40.055532|94|1140.537829|0.000003|144
84:5d:d7:01:9b:8a|116.614665|40.055805|16|1140.505968|0.000033|139
84:5d:d7:01:9b:8a|116.614665|40.055805|16|1140.505968|0.000000|147
90:4e:2b:10:01:09|116.614806|40.055435|396|1140.487087|0.000025|126
90:4e:2b:10:01:09|116.614806|40.055435|396|1140.487087|0.000000|149
90:4e:2b:f5:8a:fd|116.614982|40.055681|747|1140.483477|0.000017|128
ac:e2:15:37:5e:f6|116.614953|40.055754|472|1140.477315|0.000008|141
90:4e:2b:f5:87:51|116.614615|40.055755|314|1140.181259|0.000039|139
90:4e:2b:56:5b:1e|116.614715|40.055442|537|1140.110326|0.000020|140
50:a7:33:39:cb:4c|116.614731|40.055436|129|1140.011130|0.000013|140
58:93:96:96:d9:58|116.614926|40.055487|5|1139.960342|0.000017|142
e8:08:8b:4b:be:69|116.614940|40.055780|350|1139.942739|0.000029|152
90:4e:2b:f5:7f:6d|116.614577|40.055634|320|1139.792249|0.000033|121
cc:34:29:43:ca:7c|116.614968|40.055541|13|1139.790394|0.000016|146
50:9f:27:db:e7:d6|116.614725|40.055844|129|1139.786167|0.000017|138
90:4e:2b:56:46:9c|116.614936|40.055787|42|1139.765722|0.000008|157
ac:e2:15:a5:e8:b4|116.614593|40.055554|314|1139.707354|0.000045|112
ac:e2:15:a5:e8:b4|116.614593|40.055554|314|1139.707354|0.000000|162
98:f5:37:ff:9d:bd|116.614878|40.055834|6|1139.505901|0.000037|132
98:f5:37:ff:9d:bd|116.614878|40.055834|6|1139.505901|0.000000|164
d0:2d:b3:dc:a1:40|116.614581|40.055582|319|1139.444115|0.000030|162
90:4e:2b:56:4b:c4|116.614679|40.055452|285|1139.443287|0.000037|154
e8:08:8b:b3:a0:0e|116.614654|40.055809|437|1139.434166|0.000012|147
50:a7:33:79:cb:4c|116.614741|40.055428|2|1139.421772|0.000013|155
ea:64:c7:23:55:79|116.614774|40.055423|31|1139.325716|0.000012|145
90:4e:2b:56:50:97|116.614788|40.055422|335|1139.230994|0.000014|170
90:4e:2b:56:50:97|116.614788|40.055422|335|1139.230994|0.000000|171
90:4e:2b:f5:84:04|116.614594|40.055538|460|1139.067210|0.000016|162
90:4e:2b:f5:8a:7b|116.614979|40.055547|285|1138.981170|0.000013|159
90:4e:2b:f5:8a:7b|116.614979|40.055547|285|1138.981170|0.000000|174
0a:11:b5:1e:0d:e7|116.614727|40.055426|13|1138.845638|0.000011|155
0a:11:b5:1e:0d:e7|116.614727|40.055426|13|1138.845638|0.000000|176
80:89:17:c3:e6:f2|116.614988|40.055720|5|1138.679111|0.000029|133
ea:64:c7:23:59:af|116.614874|40.055436|33|1138.551438|0.000036|136
58:93:96:96:f0:dc|116.614981|40.055741|8|1138.474505|0.000022|178
90:4e:2b:56:57:18|116.615003|40.055664|337|1138.443195|0.000021|143
ea:64:c7:23:56:01|116.614994|40.055572|440|1138.401328|0.000029|174
90:4e:2b:f5:8d:dc|116.614776|40.055414|418|1138.329228|0.000009|170
c4:05:28:45:3a:7b|116.614819|40.055866|443|1138.117875|0.000047|125
e8:08:8b:4b:c1:5c|116.615008|40.055621|458|1137.892991|0.000036|137
58:93:96:d6:f0:dc|116.614988|40.055738|4|1137.883895|0.000008|180
c8:64:c7:23:59:af|116.614699|40.055426|10|1137.813497|0.000023|154
90:4e:2b:f5:86:e3|116.614613|40.055489|676|1137.799728|0.000053|173
58:93:96:16:f0:dc|116.614982|40.055752|21|1137.788395|0.000011|180
ac:e2:15:37:53:d9|116.614672|40.055439|380|1137.779635|0.000015|167
50:a7:33:b9:cb:4c|116.614729|40.055414|14|1137.576296|0.000012|176
d0:c7:c0:e0:04:84|116.614586|40.055525|22|1137.554461|0.000015|173
90:4e:2b:56:50:dd|116.614594|40.055511|484|1137.526351|0.000016|192
ac:e2:15:a5:d1:d5|116.614559|40.055667|274|1137.523883|0.000038|158
ac:e2:15:a5:d1:d5|116.614559|40.055667|274|1137.523883|0.000000|194
90:4e:2b:56:57:63|116.614730|40.055413|356|1137.490561|0.000001|191
90:4e:2b:f5:8d:73|116.614741|40.055873|38|1137.071196|0.000033|160
90:4e:2b:f5:8d:73|116.614741|40.055873|38|1137.071196|0.000000|197
d0:2d:b3:dc:a0:eb|116.614886|40.055426|342|1136.882579|0.000016|179
d0:2d:b3:dc:9b:c3|116.614951|40.055474|341|1136.865372|0.000028|156
ac:e2:15:37:76:a7|116.614615|40.055474|87|1136.796016|0.000015|188
ac:e2:15:37:76:a7|116.614615|40.055474|87|1136.796016|0.000000|201
ac:e2:15:37:56:c2|116.614872|40.055417|522|1136.596183|0.000017|199
40:cb:a8:00:07:3b|116.614812|40.055401|316|1136.595620|0.000032|171
40:cb:a8:00:07:3b|116.614812|40.055401|316|1136.595620|0.000000|204
ec:6c:9f:25:e7:8b|116.614958|40.055477|7|1136.484444|0.000008|200
90:4e:2b:10:00:f0|116.614822|40.055401|318|1136.416095|0.000010|204
90:4e:2b:f5:86:e3|116.614671|40.055854|676|1136.227411|0.000048|168
d2:75:d5:8e:a0:e3|116.614618|40.055464|185|1136.208475|0.000010|201
b0:75:d5:8e:90:3f|116.614736|40.055882|12|1135.881107|0.000010|197
b0:75:d5:8e:90:3f|116.614736|40.055882|12|1135.881107|0.000000|210
d2:75:d5:8e:9b:7b|116.614945|40.055455|74|1135.698584|0.000020|200
58:93:96:d6:d9:58|116.614933|40.055444|10|1135.622540|0.000016|212
90:4e:2b:f5:8e:45|116.614624|40.055827|263|1135.497720|0.000035|168
ac:e2:15:37:6c:cf|116.614953|40.055822|283|1135.470358|0.000039|161
c4:05:28:45:35:76|116.614819|40.055391|316|1135.245929|0.000010|207
c4:05:28:45:35:76|116.614819|40.055391|316|1135.245929|0.000000|216
58:93:96:16:d9:58|116.614934|40.055441|35|1135.244106|0.000003|213
ac:e2:15:37:5e:f6|116.614988|40.055783|472|1135.192288|0.000032|189
90:4e:2b:f5:94:21|116.614875|40.055876|436|1135.158591|0.000042|164
02:01:42:40:0d:78|116.614775|40.055387|27|1135.070127|0.000027|183
90:4e:2b:f5:89:3b|116.614875|40.055404|634|1134.947681|0.000013|203
00:22:aa:17:1f:00|116.614775|40.055385|4|1134.814706|0.000002|221
90:4e:2b:0f:fe:70|116.614576|40.055780|526|1134.654558|0.000046|153
90:4e:2b:f5:8a:a3|116.614898|40.055870|324|1134.628566|0.000024|220
90:4e:2b:f5:8d:a0|116.614691|40.055879|309|1134.514601|0.000032|208
ba:f5:37:ff:92:83|116.614633|40.055433|294|1134.493663|0.000034|209
90:4e:2b:f5:7f:86|116.614549|40.055547|479|1134.468272|0.000043|192
50:9f:27:db:e8:80|116.614594|40.055468|20|1134.320578|0.000022|201
90:4e:2b:10:00:f0|116.614632|40.055430|318|1134.103127|0.000003|227
38:22:d6:48:c2:62|116.614975|40.055468|26|1134.084579|0.000019|206
90:4e:2b:0f:f8:b7|116.614833|40.055384|283|1134.037985|0.000016|216
90:4e:2b:0f:f5:83|116.614679|40.055401|577|1133.991208|0.000032|187
90:4e:2b:56:57:68|116.614924|40.055419|633|1133.678143|0.000024|218
90:4e:2b:56:57:68|116.614924|40.055419|633|1133.678143|0.000000|234
e8:08:8b:4b:c6:a2|116.614607|40.055447|258|1133.664079|0.000020|209
90:4e:2b:56:4c:7d|116.614536|40.055707|289|1133.662451|0.000046|194
4c:ac:0a:0c:2f:f7|116.615043|40.055643|12|1133.541175|0.000041|185
4c:ac:0a:0c:2f:f7|116.615043|40.055643|12|1133.541175|0.000000|238
90:4e:2b:f5:8e:3b|116.614662|40.055875|273|1133.309496|0.000023|208
90:4e:2b:f5:86:b1|116.614644|40.055865|574|1133.191706|0.000021|240
e8:08:8b:4b:c1:a7|116.614679|40.055885|473|1133.152344|0.000013|226
90:4e:2b:56:5c:09|116.614792|40.055372|181|1133.098355|0.000021|223
ac:e2:15:37:78:0a|116.614529|40.055575|283|1132.966600|0.000034|228
ac:e2:15:37:78:0a|116.614529|40.055575|283|1132.966600|0.000000|244
90:4e:2b:f5:86:b1|116.614522|40.055610|574|1132.799132|0.000036|244
90:4e:2b:f5:86:a7|116.614565|40.055487|248|1132.748267|0.000035|229
90:4e:2b:f5:8d:9b|116.614545|40.055755|298|1132.592723|0.000040|224
90:4e:2b:f5:8d:9b|116.614545|40.055755|298|1132.592723|0.000000|248
90:4e:2b:10:05:d2|116.614903|40.055397|522|1132.543306|0.000029|222
90:4e:2b:10:05:d2|116.614903|40.055397|522|1132.543306|0.000000|250
ac:e2:15:37:79:54|116.614932|40.055414|360|1132.506042|0.000009|234
b0:75:d5:8e:9b:41|116.614521|40.055598|6|1132.462096|0.000012|246
b0:75:d5:8e:9b:41|116.614521|40.055598|6|1132.462096|0.000000|253
d4:6e:5c:7b:a3:4d|116.614532|40.055726|3|1132.388179|0.000019|237
d4:6e:5c:7b:a5:55|116.614780|40.055366|308|1132.303457|0.000013|243
d4:6e:5c:7b:a1:d1|116.615039|40.055727|270|1132.235950|0.000051|178
84:5d:d7:01:9a:b4|116.615052|40.055657|3|1132.232598|0.000017|238
ac:e2:15:37:57:80|116.614608|40.055847|480|1132.095300|0.000026|214
ba:f5:37:ff:91:53|116.614823|40.055914|20|1132.088547|0.000048|184
b0:75:d5:8e:9f:5f|116.614737|40.055914|32|1131.809649|0.000032|210
b0:75:d5:8e:9f:5f|116.614737|40.055914|32|1131.809649|0.000000|261
90:4e:2b:0f:fa:3d|116.615029|40.055517|364|1131.540918|0.000058|174
ac:e2:15:37:5a:32|116.615057|40.055664|439|1131.454723|0.000009|258
d0:2d:b3:dc:99:6b|116.614568|40.055463|440|1131.135398|0.000024|247
0a:11:b5:1f:2f:bd|116.614652|40.055391|6|1131.117248|0.000029|233
90:4e:2b:56:53:f3|116.614520|40.055554|167|1130.980252|0.000023|244
90:4e:2b:56:53:f3|116.614520|40.055554|167|1130.980252|0.000000|267
00:08:d2:eb:d8:0f|116.614922|40.055888|50|1130.927625|0.000030|225
ba:f5:37:ff:91:53|116.615021|40.055493|20|1130.917517|0.000025|263
00:27:1d:06:ba:5f|116.614815|40.055358|3|1130.912149|0.000027|243
ea:64:c7:23:59:1f|116.614597|40.055425|151|1130.490343|0.000024|236
f2:15:4a:1f:73:d4|116.614740|40.055355|58|1130.293078|0.000041|256
c2:75:d5:8e:9f:5f|116.614718|40.055921|2|1130.260993|0.000020|261
d4:6e:5c:7b:9b:69|116.615022|40.055801|112|1129.901734|0.000038|219
e8:08:8b:b3:9f:f0|116.615065|40.055594|239|1129.869419|0.000054|238
e8:08:8b:b3:9f:f0|116.615065|40.055594|239|1129.869419|0.000000|276
90:4e:2b:f5:89:3b|116.614954|40.055407|634|1129.852781|0.000023|252
90:4e:2b:56:56:f5|116.615060|40.055568|455|1129.818557|0.000026|276
d0:2d:b3:2b:1a:fc|116.614957|40.055875|126|1129.645056|0.000037|269
c4:05:28:45:3a:26|116.614932|40.055895|10|1129.315946|0.000012|269
84:18:3a:09:db:68|116.615048|40.055522|2|1129.306895|0.000020|263
90:4e:2b:f5:89:0e|116.614602|40.055869|202|1129.136607|0.000023|259
90:4e:2b:f5:93:e5|116.615052|40.055755|358|1129.061386|0.000031|257
90:4e:2b:f5:93:e5|116.615052|40.055755|358|1129.061386|0.000000|284
90:4e:2b:56:51:96|116.614595|40.055413|236|1128.981340|0.000012|272
90:4e:2b:56:51:96|116.614595|40.055413|236|1128.981340|0.000000|286
90:4e:2b:f5:84:95|116.615069|40.055702|464|1128.905918|0.000039|257
90:4e:2b:f5:84:95|116.615069|40.055702|464|1128.905918|0.000000|288
90:4e:2b:f5:82:d3|116.614866|40.055353|361|1128.651682|0.000045|232
90:4e:2b:0f:fb:4b|116.614980|40.055417|96|1128.497801|0.000028|278
98:f5:37:ff:9f:61|116.615060|40.055530|4|1128.069114|0.000014|282
b0:75:d5:8e:8e:0f|116.614938|40.055380|60|1127.871050|0.000031|278
90:4e:2b:f5:8e:45|116.614503|40.055736|263|1127.852113|0.000031|255
ac:e2:15:37:78:eb|116.614885|40.055353|219|1127.729264|0.000019|290
00:08:d2:ec:30:5c|116.614965|40.055885|124|1127.725312|0.000013|280
02:01:42:40:0d:ac|116.614929|40.055372|10|1127.518870|0.000012|293
d0:2d:b3:2b:1b:92|116.614528|40.055798|158|1127.414786|0.000046|248
d0:2d:b3:2b:1c:af|116.614894|40.055929|138|1127.300085|0.000050|269
c4:05:28:45:36:3e|116.614971|40.055398|137|1127.182685|0.000019|278
ea:64:c7:23:54:50|116.614859|40.055340|58|1127.030660|0.000015|290
90:4e:2b:0f:f9:4d|116.614909|40.055926|225|1126.814551|0.000015|299
c4:05:28:45:36:7a|116.614479|40.055626|434|1126.562489|0.000046|246
b0:75:d5:8e:8e:0f|116.615026|40.055449|60|1126.544467|0.000044|270
e8:08:8b:4b:bc:c0|116.614772|40.055955|321|1126.438172|0.000054|261
e8:08:8b:4b:bc:c0|116.614772|40.055955|321|1126.438172|0.000000|305
d4:6e:5c:7b:a1:d1|116.615075|40.055745|270|1126.242029|0.000025|284
ac:e2:15:37:6f:04|116.614818|40.055327|257|1126.236549|0.000031|271
ac:e2:15:37:5a:32|116.615059|40.055786|439|1126.077788|0.000032|284
ac:e2:15:37:65:2c|116.615036|40.055826|228|1125.974019|0.000029|275
90:4e:2b:0f:f9:4d|116.614845|40.055958|225|1125.120893|0.000049|260
c8:64:c7:23:57:7d|116.614597|40.055378|2|1124.940510|0.000035|286
90:4e:2b:56:4d:6d|116.614876|40.055952|361|1124.840163|0.000029|299
90:4e:2b:56:4d:6d|116.614876|40.055952|361|1124.840163|0.000000|313
ac:e2:15:37:63:bf|116.615078|40.055769|255|1124.406369|0.000024|307
ac:e2:15:37:63:bf|116.615078|40.055769|255|1124.406369|0.000000|315
90:4e:2b:56:59:52|116.614512|40.055812|301|1124.036207|0.000021|298
ac:e2:15:37:7b:11|116.615103|40.055585|295|1123.675553|0.000039|276
90:4e:2b:56:4d:e5|116.614461|40.055667|404|1123.411918|0.000045|303
90:4e:2b:56:4d:e5|116.614461|40.055667|404|1123.411918|0.000000|319
c4:05:28:45:36:cf|116.614801|40.055305|250|1122.918132|0.000028|308
84:82:f4:0a:18:fe|116.614815|40.055305|17|1122.728964|0.000014|321
e8:08:8b:4b:c1:e3|116.615081|40.055787|306|1122.726715|0.000018|315
90:4e:2b:56:4c:7d|116.614465|40.055722|289|1122.513746|0.000040|294
d4:6e:5c:7b:a1:bd|116.614455|40.055665|362|1122.420969|0.000006|319
98:f5:37:ff:a0:33|116.615110|40.055701|59|1122.395798|0.000041|288
ac:85:3d:b4:59:c0|116.614890|40.055318|7|1122.120169|0.000035|295
e8:08:8b:4b:be:6e|116.615115|40.055605|437|1122.101463|0.000023|318
e8:08:8b:4b:be:6e|116.615115|40.055605|437|1122.101463|0.000000|328
c8:64:c7:23:59:af|116.614545|40.055400|10|1121.957869|0.000052|286
90:4e:2b:f5:94:03|116.614869|40.055310|406|1121.878575|0.000022|327
90:4e:2b:f5:94:03|116.614869|40.055310|406|1121.878575|0.000000|331
ac:e2:15:37:5e:33|116.615034|40.055869|212|1121.856875|0.000043|310
84:5d:d7:01:9b:a5|116.615085|40.055488|8|1121.534065|0.000049|292
84:5d:d7:01:9b:a5|116.615085|40.055488|8|1121.534065|0.000000|334
90:4e:2b:0f:f7:40|116.614884|40.055971|356|1121.457510|0.000021|313
90:4e:2b:0f:f7:40|116.614884|40.055971|356|1121.457510|0.000000|336
58:93:96:d6:f0:d8|116.615107|40.055530|6|1120.719018|0.000047|292
ac:e2:15:a5:c4:ba|116.614453|40.055554|481|1120.603120|0.000067|267
ac:e2:15:a5:c4:ba|116.614453|40.055554|481|1120.603120|0.000000|339
58:93:96:96:f0:d8|116.615103|40.055516|5|1120.565440|0.000015|338
90:4e:2b:f5:86:cf|116.614509|40.055849|405|1120.100309|0.000037|317
90:4e:2b:f5:86:cf|116.614509|40.055849|405|1120.100309|0.000000|342
