fc:c8:97:9f:50:14|116.845562|40.375360|5|173.884444|0.669231|0
fc:c8:97:9f:50:14|116.845536|40.375350|5|173.845428|0.000028|0
1e:c8:97:9f:50:14|116.845568|40.375346|6|173.574553|0.000015|0
fc:c8:97:9f:51:b4|116.845773|40.375570|19|173.083126|0.000298|0
2e:c8:97:9f:47:00|116.845370|40.375323|10|173.057429|0.000168|1
fc:c8:97:9f:51:b4|116.845777|40.375588|19|173.035509|0.000018|3
1e:c8:97:9f:51:b4|116.845777|40.375581|55|173.022201|0.000007|5
1e:c8:97:9f:4c:4a|116.845381|40.375304|16|172.726697|0.000022|4
fc:c8:97:9f:4c:4a|116.845381|40.375299|3|172.614005|0.000005|7
2e:c8:97:9f:4c:4a|116.845311|40.375327|8|172.552227|0.000059|4
fc:c8:97:9f:4c:4a|116.845362|40.375302|3|172.538345|0.000019|7
2e:c8:97:9f:51:b4|116.845802|40.375633|46|172.451666|0.000051|5
fc:c8:97:9f:47:00|116.845310|40.375320|11|172.395468|0.000007|9
fc:c8:97:9f:47:00|116.845303|40.375323|11|172.370338|0.000008|12
2e:c8:97:9f:4a:52|116.845567|40.375286|15|172.267805|0.000060|2
2e:c8:97:9f:50:14|116.845364|40.375279|5|172.018905|0.000023|10
1e:c8:97:9f:47:00|116.845340|40.375288|8|172.017966|0.000026|15
1e:c8:97:9f:4d:f0|116.845296|40.375901|24|171.448565|0.000573|11
fc:c8:97:9f:53:72|116.845482|40.375230|15|171.155638|0.000102|14
fc:c8:97:9f:4d:f0|116.845280|40.375914|8|170.895722|0.000021|17
fc:c8:97:9f:53:72|116.845528|40.375224|15|170.861600|0.000046|18
08:10:78:bf:74:8d|116.845866|40.375650|7|170.724499|0.000066|11
e2:75:d5:8e:ac:21|116.845809|40.375405|196|170.703494|0.000169|3
fc:c8:97:9f:4e:16|116.845121|40.375438|11|170.623178|0.000215|13
2e:c8:97:9f:53:72|116.845245|40.375275|21|170.439791|0.000075|13
fc:c8:97:9f:4e:16|116.845111|40.375444|11|170.420615|0.000012|23
4c:ac:0a:0c:33:df|116.845506|40.375999|61|170.327476|0.000232|17
2e:c8:97:9f:44:1c|116.845101|40.375461|10|170.316301|0.000020|25
fc:c8:97:9f:4a:52|116.845653|40.375245|2|170.312801|0.000095|14
fc:c8:97:9f:4d:f0|116.845283|40.375940|8|170.292046|0.000026|19
1e:c8:97:9f:53:72|116.845521|40.375196|72|170.063080|0.000029|20
6e:ac:0a:0c:33:df|116.845508|40.376011|179|169.965506|0.000012|26
00:21:26:0f:97:1f|116.845888|40.375529|14|169.859650|0.000122|3
fc:c8:97:9f:4a:52|116.845680|40.375240|2|169.779288|0.000027|28
00:21:26:0f:97:49|116.845903|40.375539|6|169.454636|0.000018|32
2e:c8:97:9f:50:aa|116.845130|40.375326|38|169.123643|0.000112|23
d2:75:d5:8e:ac:21|116.845847|40.375369|316|169.096668|0.000052|22
b0:75:d5:8e:ac:21|116.845843|40.375362|119|169.078263|0.000008|36
b0:75:d5:8e:ac:21|116.845843|40.375362|119|169.078263|0.000000|37
2e:c8:97:9f:50:aa|116.845122|40.375333|38|169.054101|0.000011|35
fc:c8:97:9f:44:1c|116.845092|40.375369|8|168.878535|0.000047|39
00:21:26:0f:98:19|116.845920|40.375531|13|168.862368|0.000019|34
2e:c8:97:9f:4d:f0|116.845276|40.375988|15|168.854413|0.000049|29
1e:c8:97:9f:44:1c|116.845081|40.375380|18|168.738051|0.000016|40
4c:ac:0a:0c:33:df|116.845482|40.376050|61|168.719772|0.000047|31
fc:c8:97:9f:44:1c|116.845079|40.375378|8|168.648893|0.000003|43
fc:c8:97:9f:50:aa|116.845082|40.375371|19|168.625251|0.000008|45
1e:c8:97:9f:4e:16|116.845059|40.375410|23|168.508745|0.000037|43
1e:c8:97:9f:50:aa|116.845061|40.375395|48|168.365192|0.000015|47
fc:c8:97:9f:50:aa|116.845062|40.375392|19|168.352658|0.000003|48
2e:c8:97:9f:4b:6a|116.845024|40.375489|18|168.182724|0.000082|27
2e:c8:97:9f:4e:16|116.845021|40.375457|10|167.818873|0.000032|50
fc:c8:97:9f:4a:a6|116.845523|40.375123|4|167.638155|0.000073|30
7e:ac:0a:0c:33:df|116.845507|40.376090|130|167.353199|0.000047|44
68:a1:b7:25:21:68|116.845136|40.375241|79|167.338178|0.000085|35
2e:c8:97:9f:4a:a6|116.845416|40.375104|23|166.981786|0.000109|52
2e:c8:97:9f:50:a4|116.844996|40.375449|49|166.884900|0.000026|51
2e:c8:97:9f:53:c4|116.844986|40.375485|11|166.838191|0.000037|56
fc:c8:97:9f:4a:a6|116.845572|40.375105|4|166.691365|0.000052|52
1e:c8:97:9f:4a:a6|116.845580|40.375097|24|166.329464|0.000011|58
1e:c8:97:9f:3f:b0|116.845912|40.375320|17|166.178908|0.000081|37
fc:c8:97:9f:4b:6a|116.844972|40.375449|12|166.024324|0.000024|56
fc:c8:97:9f:53:c4|116.844965|40.375471|13|165.963525|0.000023|61
fc:c8:97:9f:53:c4|116.844955|40.375473|13|165.604594|0.000010|62
fc:c8:97:9f:4b:6a|116.844962|40.375443|12|165.594851|0.000012|61
fc:c8:97:9f:50:a4|116.844956|40.375463|19|165.558998|0.000010|63
68:a1:b7:21:f6:70|116.845990|40.375440|6|165.538635|0.000115|41
fc:c8:97:9f:50:a4|116.844955|40.375464|19|165.529908|0.000001|65
1e:c8:97:9f:53:c4|116.844952|40.375471|15|165.474761|0.000004|63
1e:c8:97:9f:4b:6a|116.844959|40.375438|21|165.430947|0.000006|64
02:21:26:f0:97:49|116.845907|40.375274|3|165.270640|0.000046|60
1e:c8:97:9f:52:90|116.845174|40.375139|37|165.192125|0.000109|54
1e:c8:97:9f:50:a4|116.844945|40.375468|62|165.182566|0.000008|68
